id_fila,producto_id,sku_orig,nombre_orig,accion,target_id,lab_real,lab_nuevo,nombre_propuesto,forma,molecula,presentacion,unidades,linea,fuente_desc,desc_candidata,foto_candidata,tier,score,motivo,aprobado
363,39135,ME31589,CETIRIZINA 1 MG / ML SOLUCION ORAL,crear,,"GLAXOSMITHKLINE VENEZUELA, C.A.",si,ZYRTEC DICLORHIDRATO CETIRIZINA GSK FARMA 1 MG / 1 ML SOLUCION ORAL,SOLUCION ORAL,Zyrtec Diclorhidrato Cetirizina Gsk Farma,SOLUCION ORAL,,Linea Farmacia,farmanselmo,ZYRTEC DICLORHIDRATO DE CETIRIZINA 1MG/1ML SOLUCION ORAL x60ML GSK FARMA (E),https://pccentro.net.ve/img/s/8/0/1/1/4/80114-large_default.webp,,,lab existe pero sin match >= T0,si
364,39143,ME33398,CLARITROMICINA 500 MG COMPRIMIDOS RECUBIERTOS,crear,,"INVERSIONES ANGELUS HEALTH, C.A.",si,CLARITROMICINA 500 MG COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Claritromicina,X 10 COMPRIMIDOS,10,Linea Farmacia,cobeca,CLARITROMICINA TAB 500MG X10 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20429.jpg,,,lab existe pero sin match >= T0,si
365,39150,HO32581,CLORURO DE POTASIO 7.5 % SOLUCION HIPERTONICA X 1 AMPOLLA,crear,,"LABORATORIO FINE CHEMICALS C.F.C., C.A.",si,CLORURO MAGNES 25 G INYECTABLE,INYECTABLE,Cloruro Magnes,INYECTABLE,,Linea Hospitalaria,cobeca,CLORURO D/MAGNES 25G FCH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17780.jpg,,,lab sin productos en BD,si
366,39151,HO32515,CLORURO DE SODIO AL 20 % SOLUCION HIPERTONICA INYECTABLE,crear,,"LABORATORIO FINE CHEMICALS C.F.C., C.A.",si,CLORURO MAGNES 25 G INYECTABLE,INYECTABLE,Cloruro Magnes,INYECTABLE,,Linea Hospitalaria,cobeca,CLORURO D/MAGNES 25G FCH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17780.jpg,,,lab sin productos en BD,si
367,39154,ME44093,COFASUR 160 MG X 30 TABLETAS RECUBIERTAS,crear,,"INVERSIONES ANGELUS HEALTH, C.A.",si,VALSARTAN 160 MG X 30 TABLETAS,TABLETAS,Valsartan,X 30 TABLETAS,30,Linea Farmacia,cobeca,VALSARTAN TAB REC 160MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52911.jpg,,,lab existe pero sin match >= T0,si
368,39179,ME43570,DESLORATADINA - MONTELUKAST 5 MG - 10 MG COMPRIMIDOS RECUBIERTOS,ambiguo,37380|38504,"LABORATORIOS L.O. OFTALMI, C.A.",no,,,,,,,farmanselmo,AIRON DUO MONTELUKAST+DESLORATADINA 10MG+5MG x10 TABLETAS OFTALMI (E),https://pccentro.net.ve/img/s/7/2/5/2/6/72526-large_default.webp,,,2+ candidatos de presentación exacta empatados en mismo tier,no
369,39182,ME31107,DICLOFENAC DIETILAMINO 1.16 % GEL,crear,,"ALESS PHARMACEUTICALS, C.A.",si,DICLOFENAC DIETILAMINO 1.16 % GEL,GEL,Diclofenac Dietilam,GEL,,Linea Farmacia,cobeca,"DICLOFENAC DIETILAM GEL 1,16% 30G ALESS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51997.jpg,,,lab sin productos en BD,si
370,39194,ME30297,MATIGEL 0.5 % SOLUCION OFTALMICA,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,TIMOLOL 0.5 % SOLUCION OFTALMICA,SOLUCION OFTALMICA,Timolol,SOLUCION OFTALMICA,,Linea Farmacia,cobeca,"TIMOLOL SOL OFT 0,5% 10ML CR DIST",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22841.jpg,,,lab sin productos en BD,si
371,39207,ME44071,EVABOLIN 10 MG X 30 TABLETAS RECUBIERTAS,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,EMPAGLIFLOZINA 10 MG X 30 TABLETAS,TABLETAS,Empagliflozina,X 30 TABLETAS,30,Linea Farmacia,cobeca,EMPAGLIFLOZINA TAB 10MG X30 DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52002.jpg,,,lab sin productos en BD,si
372,39228,ME43741,GEMKAST 10 MG X 30 TABLETAS RECUBIERTAS,crear,,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",no,MONTELUKAST 10 MG X 30 TABLETAS,TABLETAS,Montelukast,X 30 TABLETAS,30,Linea Farmacia,cobeca,MONTELUKAST TAB 10MG X30 PLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27584.jpg,,,lab existe pero sin match >= T0,si
373,39245,ME42460,HIDROCLOROTIAZIDA 12.5 MG COMPRIMIDOS,crear,,"LABORATORIO LA SANTE, C.A.",no,HIDROCLOROTIAZIDA 12.5 MG COMPRIMIDOS,COMPRIMIDOS,Hidroclorotiazida,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,"HIDROCLOROTIAZIDA TAB 12,5MG X30 PHARME",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53195.jpg,,,lab existe pero sin match >= T0,si
374,39248,ME39472,IBUPROFENO 400 MG-TIOCOLCHICOSIDO 4 MG COMPRIMIDOS,asignar,38224,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",no,IBUPROFENO 400 MG X 10 TABLETAS RECUBIERTAS ENTERICAS,TABLETAS,Ibuprofeno,,,,cobeca,IBUPROFENO TAB REC 400MG X10 PLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92855.jpg,0,1002,match T0 score 1002,si
375,39250,ME26698,IBUPROFENO 400 MG COMPRIMIDOS RECUBIERTOS,asignar,38224,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",no,IBUPROFENO 400 MG X 10 TABLETAS RECUBIERTAS ENTERICAS,TABLETAS,Ibuprofeno,,,,cobeca,IBUPROFENO TAB REC 400MG X10 PLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92855.jpg,0,1002,match T0 score 1002,si
376,39258,ME42456,IRBESARTAN 300 MG COMPRIMIDOS,asignar,38256,"CALOX INTERNATIONAL, C.A.",no,IRBESARTAN 300 MG X 28 TABLETAS,TABLETAS,Irbesartan,,,,cobeca,IRBESARTAN TAB 300 MG X 28 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28779.jpg,0,1002,match T0 score 1002,si
377,39270,HO30273/3,KETOPROFENO 100 MG / 2 ML X 10 AMPOLLAS,crear,,"TIARES, C.A.",si,KETOPROFENO 100 MG / 2 ML X 10 AMPOLLAS,INYECTABLE,Ketoprofeno,X 10 INYECTABLE,10,Linea Hospitalaria,cobeca,KETOPROFENO AMP IV/IM 100MG X10 TIAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26418.jpg,,,lab existe pero sin match >= T0,si
378,39287,ME29812,LORATADINA 10 MG COMPRIMIDOS,asignar,38383,"CALOX INTERNATIONAL, C.A.",no,LORATADINA 10 MG X 10 TABLETAS,TABLETAS,Loratadina,,,,cobeca,LORATADINA TAB 10MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9653.jpg,0,1002,match T0 score 1002,si
379,39291,ME42439,LOSARTAN POTASICO 100 MG COMPRIMIDOS RECUBIERTOS,crear,,"INVERSIONES ANGELUS HEALTH, C.A.",si,LOSARTAN POTASICO 100 MG COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Losartan,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,LOSARTAN POT TAB 100MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28528.jpg,,,lab existe pero sin match >= T0,si
380,39296,ME31259,MELOXICAM 15 MG COMPRIMIDOS,crear,,"INVERSIONES ANGELUS HEALTH, C.A.",si,MELOXICAM 15 MG COMPRIMIDOS,COMPRIMIDOS,Meloxicam,X 10 COMPRIMIDOS,10,Linea Farmacia,cobeca,MELOXICAM TAB 15MG X 10 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28529.jpg,,,lab existe pero sin match >= T0,si
381,39299,ME37492,METFORMINA CLORHIDRATO 850 MG COMPRIMIDOS,crear,,"INVERSIONES ANGELUS HEALTH, C.A.",si,METFORMINA CLORHIDRATO 850 MG COMPRIMIDOS,COMPRIMIDOS,Metformina,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,METFORMINA TAB 850MG X 30 ANGELUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28530.jpg,,,lab existe pero sin match >= T0,si
382,39303,ME44313,MIDOL 500 MG X 10 TABLETAS,asignar,37308,"LABORATORIOS LETI, S.A.V.",no,ACETAMINOFEN 500 X 10 COMPRIMIDOS,COMPRIMIDOS,Acetaminofen,,,,cobeca,ACETAMINOFEN COMP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22931.jpg,0,1000,match T0 score 1000,si
383,39304,ME44314,MIDOL FORTE 650 MG X 10 TABLETAS,crear,,"LABORATORIO LA SANTE, C.A.",no,ACETAMINOFEN 650 MG X 10 TABLETAS,TABLETAS,Acetaminofen,X 10 TABLETAS,10,Linea Farmacia,cobeca,ACETAMINOFEN TAB 650MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11552.jpg,,,lab existe pero sin match >= T0,si
384,39308,ME35447,MONTELUKAST 10 MG COMPRIMIDOS RECUBIERTOS,crear,,"LABORATORIO LA SANTE, C.A.",no,MONTELUKAST 10 MG COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Montelukast,X 10 COMPRIMIDOS,10,Linea Farmacia,cobeca,MONTELUKAST TAB REC 10MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18804.jpg,,,lab existe pero sin match >= T0,si
385,39328,ME30489,OMEPRAZOL 20 MG X 28 CAPSULAS,asignar,38598,"CALOX INTERNATIONAL, C.A.",no,OMEPRAZOL 20 MG X 28 CAPSULAS CON MICROGRANULOS ENTERICOS,CAPSULAS,,,,,cobeca,OMEPRAZOL CAP 20MG X28 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8254.jpg,0,2,match T0 score 2,si
386,39345,ME42605B,QUETIAPINA 100 MG COMPRIMIDOS RECUBIERTOS,crear,,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",no,QUETIAPINA 100 MG COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Quetiapina,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,QUETIAPINA TAB 100MG X30 PHARMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27607.jpg,,,lab sin productos en BD,si
387,39346,ME42604,QUETIAPINA 25 MG COMPRIMIDOS RECUBIERTOS,crear,,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",no,QUETIAPINA 25 MG COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Quetiapina Hemifumarato,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,QUETIAPINA TAB 25MG X30 PHARMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27606.jpg,,,lab sin productos en BD,si
388,39348,ME42526,QUETIAPINA 25 MG COMPRIMIDOS,crear,,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",no,QUETIAPINA 25 MG COMPRIMIDOS,COMPRIMIDOS,Quetiapina,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,QUETIAPINA TAB 25MG X30 PHARMA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27606.jpg,,,lab sin productos en BD,si
389,39358,ME36523,SIMVASTATINA 20 MG COMPRIMIDOS RECUBIERTOS,crear,,"LABORATORIOS DOLLDER, C.A.",no,CYNT SIMVASTATINA 20 MG X 20 COMPRIMIDOS,COMPRIMIDOS,Cynt Simvastatina,X 20 COMPRIMIDOS,20,Linea Farmacia,farmanselmo,CYNT SIMVASTATINA 20 MG x20 COMPRIMIDOS DOLLDER (E),https://pccentro.net.ve/img/s/7/8/3/5/3/78353-large_default.webp,,,lab sin productos en BD,si
390,39359,ME27689,SALBUROL 0.5 % SOLUCION PARA INHALACION,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,SALBUTAMOL INH 100 MCG INHALACION,INHALACION,Salbutamol Inh,INHALACION,,Linea Farmacia,cobeca,SALBUTAMOL INH 100MCG X200DOSIS CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20949.jpg,,,lab sin productos en BD,si
391,39360,ME30996,SALBUTAMOL 0.5 % SOLUCION PARA INHALAR,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,SALBUTAMOL INH 100 MCG LOCION,LOCION,Salbutamol Inh,LOCION,,Linea Farmacia,cobeca,SALBUTAMOL INH 100MCG X200DOSIS CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20949.jpg,,,lab sin productos en BD,si
392,39361,ME42518,SERTRALINA 100 MG COMPRIMIDOS,ambiguo,38777|38857,"MEGALABS, S.A.",no,,,,,,,farmanselmo,TIALIN SERTRALINA 100MG x10 COMPRIMIDOS MEGALABS (E),https://pccentro.net.ve/img/s/8/4/0/2/8/84028-large_default.webp,,,2+ candidatos de presentación exacta empatados en mismo tier,no
393,39362,ME42517,SERTRALINA 50 MG COMPRIMIDOS,crear,,"CORPORACION CLEOPHARMA, C.A.",si,SERTRALINA 50 MG COMPRIMIDOS,COMPRIMIDOS,Sertralina,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,SERTRALINA TAB 50MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25669.jpg,,,lab sin productos en BD,si
394,39376,ME32130,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS,crear,,"CASA DE REPRESENTACION DAC55, C.A.",no,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Sultamicilina,X 10 COMPRIMIDOS,10,Linea Farmacia,cobeca,SULTAMICILINA TAB 750MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20939.jpg,,,lab sin productos en BD,si
395,39384,ME44195/2,TARVINA 20 MG X 10 TABLETAS RECUBIERTAS,asignar,37517,"LABORATORIOS LETI, S.A.V.",no,ATORVASTATINA 20 MG X 10 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,Atorvastatina,,,,cobeca,ATORVASTATINA COMP 20MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4070.jpg,0,1002,match T0 score 1002,si
396,39385,ME44195/3,TARVINA 20 MG X 30 TABLETAS RECUBIERTAS,ya_tiene_foto,37525,"LABORATORIO LA SANTE, C.A.",no,,,,,,,cobeca,ATORVASTATINA TAB REC 20MG X30 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22227.jpg,0,1002,producto objetivo ya tiene foto (#37525),no
397,39402,ME38569,VALSARTAN 160 MG CAPSULAS,asignar,38917,"LABORATORIOS LETI, S.A.V.",no,VALSARTAN 160 MG X 7 CAPSULAS,CAPSULAS,Valsartan,,,,cobeca,VALSARTAN CAP 160MG X7 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2620.jpg,0,1002,match T0 score 1002,si
398,39420,ME35027,ALBENDAZOL 200 MG TABLETAS RECUBIERTAS MASTICABLES,crear,,"LABORATORIO LA SANTE, C.A.",no,ALBENDAZOL 200 MG TABLETAS RECUBIERTAS MASTICABLES,TABLETAS,Albendazol,X 6 TABLETAS,6,Linea Farmacia,cobeca,ALBENDAZOL TAB 200MG X6 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1526.jpg,,,lab existe pero sin match >= T0,si
399,39422,ME34071,ALERVAX 120 MG X 10 TABLETAS RECUBIERTAS,ya_tiene_foto,38089,"CALOX INTERNATIONAL, C.A.",no,,,,,,,cobeca,FEXOFENADINA TAB 120MG X10 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92005.jpg,0,1002,producto objetivo ya tiene foto (#38089),no
400,39426,ME1482,ANGIOFLUX (SULODEXIDA) 250 LSU X 25 CAPSULAS BLANDAS,crear,,"LABORATORIOS LETI, S.A.V.",no,ANGIOFLUX 250LSU X 25 CAPSULAS,CAPSULAS,Angioflux 250lsu,X 25 CAPSULAS,25,Linea Farmacia,cobeca,ANGIOFLUX CAP BLD 250LSU X25 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52055.jpg,,,lab existe pero sin match >= T0,si
401,39437,ME36689,AZITROMICINA 500 MG X 3 TABLETA RECUBIERTA,crear,,"CALOX INTERNATIONAL, C.A.",no,AZITROMICINA 500 MG X 3 TABLETA RECUBIERTA,TABLETAS,Azitromicina,X 3 TABLETAS,3,Linea Farmacia,cobeca,AZITROMICINA TAB 500MG X3 CLX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11009.jpg,,,solo match relaxando pack (T3) — presentacion exacta no existe,si
402,39448,ME32411,BUDESONIDA 50 MCG / DOSIS SUSPENSION PARA INHALACION ORAL,crear,,"CASAS DE REPRESENTACION MEDIFARM, C.A.",si,BUDESONIDA 50 MCG / DOSIS SUSPENSION PARA INHALACION ORAL,SUSPENSION ORAL,Budesonida,SUSPENSION ORAL,,Linea Farmacia,cobeca,BUDESONIDA INH PED 50MCG X200DOSIS MDF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4804.jpg,,,lab sin productos en BD,si
403,39449,ME43037,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,crear,,"BLUE MEDICAL PHARMACEUTICAL, C.A.",si,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS,TABLETAS,Butilbrom Hioscina,X 10 TABLETAS,10,Linea Farmacia,cobeca,BUTILBROM D/HIOSCINA TAB 10MGX10 BLUE/M,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23872.jpg,,,lab sin productos en BD,si
404,39454,ME38185,CILOSTAL 100 MG X 30 TABLETAS,crear,,"CORPORACION CLEOPHARMA, C.A.",si,CILOSTAZOL 100 MG X 30 TABLETAS,TABLETAS,Cilostazol,X 30 TABLETAS,30,Linea Farmacia,cobeca,CILOSTAZOL TAB REC 100MG X30 CLEO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52907.jpg,,,lab sin productos en BD,si
405,39458,ME42403,CLINDAMICINA 1 % GEL TOPICO,crear,,"CASA DE REPRESENTACION ZUKATI, C.A.",si,CLINDAMICINA 15 G GEL,GEL,Clindamicina,GEL,,Linea Farmacia,cobeca,CLINDAMICINA GEL TOP 1% 15G CR ZUK,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23694.jpg,,,lab sin productos en BD,si
406,39459,ME44198,CLOBETASOL PROPIONATO 0.05 % CREMA,asignar,39439,"CALOX INTERNATIONAL, C.A.",no,CLOBETASOL PROPIONATO 0.05 % UNGUENTO,UNGUENTO,Clobetasol,,,,cobeca,"CLOBETASOL PROPIONAT CREM 0,05% 20G CLX",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90441.jpg,0,1000,match T0 score 1000,si
407,39460,ME43843,CLORDITAN 12.5 MG X 30 TABLETAS,crear,,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",si,CLORTALIDONA 12.5 MG X 30 TABLETAS,TABLETAS,Clortalidona,X 30 TABLETAS,30,Linea Farmacia,cobeca,"CLORTALIDONA TAB 12,5MG X30 CR MT",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50972.jpg,,,lab sin productos en BD,si
408,39462,ME35192,CLOTRIMAZOL 2 % CREMA VAGINAL,crear,,"LABORATORIOS LETI, S.A.V.",no,CLOTRIMAZOL VAG 20 G CREMA,CREMA,Clotrimazol Vag,CREMA,,Linea Farmacia,cobeca,CLOTRIMAZOL CREM VAG 2% 20G LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51265.jpg,,,lab existe pero sin match >= T0,si
409,39469,ME44385,DUNIXI 10 MG X 30 COMPRIMIDOS RECUBIERTOS,crear,,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",si,DAPAGLIFLOZINA 10 MG X 30 COMPRIMIDOS,COMPRIMIDOS,Dapagliflozina,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,DAPAGLIFLOZINA TAB 10MG X30 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53037.jpg,,,lab sin productos en BD,si
410,39472,ME37301,DICLOFENAC SODICO 1 % GEL,crear,,"SOTO GLOBAL GROUP, C.A.",si,DICLOFENAC SODICO 50 G GEL,GEL,Diclofenac Sodico,GEL,,Linea Farmacia,cobeca,DICLOFENAC SOD GEL 1% 50G SGG,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24336.jpg,,,lab sin productos en BD,si
411,39475,HO26290,DEXAMETASONA 21-FOLATO 4 MG / ML X 10 AMPOLLAS,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,SODICO 4 MG / 1 ML X 10 INYECTABLE,INYECTABLE,Sodico,X 10 INYECTABLE,10,Linea Hospitalaria,cobeca,DEXAMETASONA F/SOD SOL INY 4MG/1MLX10 DT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23086.jpg,,,lab sin productos en BD,si
412,39497,ME42647,CLOTRIMAZOL 200 MG X 3 OVULOS VAGINALES,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,DYMAZOL CLOTRIMAZOL OVULOS VAGINAL 200 MG X 3 OVULOS,OVULOS,Dymazol Clotrimazol Ovulos Vaginal,X 3 OVULOS,3,Linea Farmacia,farmanselmo,DYMAZOL (CLOTRIMAZOL) 200MG X 3 OVULOS VAGINAL DISTRILAB (E),https://pccentro.net.ve/img/s/6/0/7/4/2/60742-large_default.webp,,,lab sin productos en BD,si
413,39506,ME37839,TERBINAFINA CLORHIDRATO 1 % CREMA,asignar,39392,"LABORATORIOS KIMICEG, C.A.",no,TERBINAFINA 1 % CREMA,CREMA,,,,,cobeca,TERBINAFINA CREM 1% 15G KIMIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96827.jpg,0,0,match T0 score 0,si
414,39510,HO43429,FLUCONAZOL 200 MG / 100 ML SOLUCION PARA INFUSION,crear,,"BLUE MEDICAL PHARMACEUTICAL, C.A.",si,FLUCONAZOL 200 MG / 100 ML SOLUCION PARA INFUSION,INYECTABLE,Fluconazol,INYECTABLE,,Linea Hospitalaria,cobeca,FLUCONAZOL SOL INY 200MG/100ML BLUE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29940.jpg,,,lab sin productos en BD,si
415,39513,ME35723,GABICTAL 300 MG X 30 COMPRIMIDOS RECUBIERTOS,crear,,"INVERSIONES ANGELUS HEALTH, C.A.",si,GABAPENTINA 300 MG X 30 COMPRIMIDOS,COMPRIMIDOS,Gabapentina,X 30 COMPRIMIDOS,30,Linea Farmacia,cobeca,GABAPENTINA TAB 300MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20432.jpg,,,lab existe pero sin match >= T0,si
416,39517,ME32507,GLICLAZIDA 80 MG X 20 TABLETAS,ya_tiene_foto,38163,"MEGALABS, S.A.",no,,,,,,,farmanselmo,GLIDAN GLICLAZIDA 80 MG x20 TABLETAS MEGALABS (E),https://pccentro.net.ve/img/s/8/4/0/3/8/84038-large_default.webp,0,2,producto objetivo ya tiene foto (#38163),no
417,39522,HO41500/3,GLUTANIL AL 20 % X 60 AMPOLLAS,crear,,"LABORATORIOS HERBAPLANT, C.A.",si,GLUTAMINA VIT B12 X 60 INYECTABLE,INYECTABLE,Glutamina Vit B12,X 60 INYECTABLE,60,Linea Hospitalaria,cobeca,L-GLUTAMINA/VIT B12 X 60 HERBAPLANT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28485.jpg,,,lab sin productos en BD,si
418,39524,HO44584,BIOCORTIN 500 MG X 1 AMPOLLA,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,HIDROCORTISONA SODICO 500 MG INYECTABLE,INYECTABLE,Hidrocortisona Sodico,INYECTABLE,,Linea Hospitalaria,cobeca,HIDROCORTISONA SOD PVO INY 500MG CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23085.jpg,,,lab sin productos en BD,si
419,39532,ME35431,BIOKETOF 2.5 % GEL PARA USO T,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,KETOPROFENO 2.5 % GEL,GEL,Ketoprofeno,GEL,,Linea Farmacia,cobeca,"KETOPROFENO GEL 2,5% 50G DIST",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52479.jpg,,,lab sin productos en BD,si
420,39542,ME43601,MINOXIDIL FORTE 5 % SOLUCION TOPICA,asignar,39542,"LABORATORIO LA SANTE, C.A.",no,MINOXIDIL FORTE 5 % SOLUCION TOPICA,SOLUCION TOPICA,Minoxidil,,,,cobeca,MINOXIDIL SOL TOP 5% X 60 ML LA SANTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28505.jpg,0,1000,match T0 score 1000,si
421,39545,ME43010,DESLORATADINA - MONTELUKAST 5 MG - 10 MG X 30 TABLETAS RECUBIERTAS,ya_tiene_foto,37377,"LABORATORIO COFASA, S.A.",no,,,,,,,farmanselmo,AIRCOF PLUS MONTELUKAST+DESLORATADINA 10MG+5MG x30 TABLETAS COFASA (E),https://pccentro.net.ve/img/s/8/1/9/4/8/81948-large_default.webp,0,1002,producto objetivo ya tiene foto (#37377),no
422,39546,ME43731,MUPIROCINA 2 % UNGUENTO,crear,,"LABORATORIOS DOLLDER, C.A.",no,DALCITRIN MUPIROCINA UNGUENTO,UNGUENTO,Dalcitrin Mupirocina,UNGUENTO,,Linea Farmacia,farmanselmo,DALCITRIN MUPIROCINA 2% UNGÜENTO x15GR DOLLDER (E),https://pccentro.net.ve/img/s/5/3/2/6/2/53262-large_default.webp,,,lab sin productos en BD,si
423,39556,ME44095,OPRABLU 20 MG X 30 CAPSULAS,asignar,38601,"LABORATORIOS LETI, S.A.V.",no,OMEPRAZOL 20 MG X 30 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,CAPSULAS,,,,,cobeca,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29950.jpg,0,2,match T0 score 2,si
424,39557,HO44280,OLXAC 40 MG X 1 AMPOLLA,crear,,"CASA DE REPRESENTACION DISTRILAB, C.A.",si,OMEPRAZOL 40 MG X 1 INYECTABLE,INYECTABLE,Omeprazol,X 1 INYECTABLE,1,Linea Hospitalaria,cobeca,OMEPRAZOL PVO P/SOL INY 40MG X1 CR DIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51351.jpg,,,lab sin productos en BD,si
